Name,Season,Team,Lg,Salary
Jonas Jerebko,2015-16,Boston Celtics,NBA,5000000
Jonas Jerebko,2016-17,Boston Celtics,NBA,5000000
Grant Jerrett,2014-15,Utah Jazz,NBA,816481
Grant Jerrett,2015-16,Utah Jazz,NBA,947276
Amir Johnson,2005-06,Detroit Pistons,NBA,398762
Amir Johnson,2006-07,Detroit Pistons,NBA,664209
Amir Johnson,2007-08,Detroit Pistons,NBA,3666666
Amir Johnson,2008-09,Detroit Pistons,NBA,3666667
Amir Johnson,2009-10,Toronto Raptors,NBA,3666666
Amir Johnson,2010-11,Toronto Raptors,NBA,5000000
Amir Johnson,2011-12,Toronto Raptors,NBA,5500000
Amir Johnson,2012-13,Toronto Raptors,NBA,6000000
Amir Johnson,2013-14,Toronto Raptors,NBA,6500000
Amir Johnson,2014-15,Toronto Raptors,NBA,7000000
Amir Johnson,2015-16,Boston Celtics,NBA,12000000
Amir Johnson,2016-17,Boston Celtics,NBA,12000000
Chris Johnson,2010-11,Boston Celtics,NBA,136509
Chris Johnson,2010-11,Portland Trail Blazers,NBA,27859
Chris Johnson,2011-12,Portland Trail Blazers,NBA,762195
Chris Johnson,2012-13,Minnesota Timberwolves,NBA,447298
Chris Johnson,2013-14,Minnesota Timberwolves,NBA,916099
Chris Johnson,2012-13,Memphis Grizzlies,NBA,61290
Chris Johnson,2014-15,Utah Jazz,NBA,166897
Chris Johnson,2014-15,Milwaukee Bucks,NBA,107674
Chris Johnson,2015-16,Utah Jazz,NBA,981348
Chris Johnson,2016-17,Utah Jazz,NBA,1050961
Ivan Johnson,2011-12,Atlanta Hawks,NBA,473604
Ivan Johnson,2012-13,Atlanta Hawks,NBA,962195
Ivan Johnson,2014-15,Dallas Mavericks,NBA,25000
James Johnson,2009-10,Chicago Bulls,NBA,1594080
James Johnson,2010-11,Toronto Raptors,NBA,1713600
James Johnson,2011-12,Toronto Raptors,NBA,1833120
James Johnson,2012-13,Sacramento Kings,NBA,2812006
James Johnson,2014-15,Toronto Raptors,NBA,2500000
James Johnson,2015-16,Toronto Raptors,NBA,2500000
Joe Johnson,2001-02,Boston Celtics,NBA,1608840
Joe Johnson,2002-03,Phoenix Suns,NBA,1729560
Joe Johnson,2003-04,Phoenix Suns,NBA,1850160
Joe Johnson,2004-05,Phoenix Suns,NBA,2358954
Joe Johnson,2005-06,Atlanta Hawks,NBA,12000000
Joe Johnson,2006-07,Atlanta Hawks,NBA,12744189
Joe Johnson,2007-08,Atlanta Hawks,NBA,13488377
Joe Johnson,2008-09,Atlanta Hawks,NBA,14232567
Joe Johnson,2009-10,Atlanta Hawks,NBA,14976754
Joe Johnson,2010-11,Atlanta Hawks,NBA,16324500
Joe Johnson,2011-12,Atlanta Hawks,NBA,18038573
Joe Johnson,2012-13,Brooklyn Nets,NBA,19752645
Joe Johnson,2013-14,Brooklyn Nets,NBA,21466718
Joe Johnson,2014-15,Brooklyn Nets,NBA,23180790
Joe Johnson,2015-16,Brooklyn Nets,NBA,24894863
Nick Johnson,2014-15,Houston Rockets,NBA,507336
Orlando Johnson,2012-13,Indiana Pacers,NBA,550000
Orlando Johnson,2013-14,Indiana Pacers,NBA,788872
Stanley Johnson,2015-16,Detroit Pistons,NBA,2841960
Stanley Johnson,2016-17,Detroit Pistons,NBA,2969880
Stanley Johnson,2017-18,Detroit Pistons,NBA,3097800
Stanley Johnson,2018-19,Detroit Pistons,NBA,3940402
Trey Johnson,2008-09,Cleveland Cavaliers,NBA,187258
Trey Johnson,2010-11,Toronto Raptors,NBA,89670
Tyler Johnson,2014-15,Miami Heat,NBA,507336
Tyler Johnson,2015-16,Miami Heat,NBA,845059
Wesley Johnson,2010-11,Minnesota Timberwolves,NBA,3726600
Wesley Johnson,2011-12,Minnesota Timberwolves,NBA,4006080
Wesley Johnson,2012-13,Phoenix Suns,NBA,4285560
Wesley Johnson,2013-14,Los Angeles Lakers,NBA,916099
Wesley Johnson,2014-15,Los Angeles Lakers,NBA,981084
Wesley Johnson,2015-16,Los Angeles Clippers,NBA,1100600
Wesley Johnson,2016-17,Los Angeles Clippers,NBA,1227300
Darius Johnson-Odom,2012-13,Los Angeles Lakers,NBA,192228
Nikola Jokic,2015-16,Denver Nuggets,NBA,1300000
Nikola Jokic,2016-17,Denver Nuggets,NBA,1350000
Nikola Jokic,2017-18,Denver Nuggets,NBA,1400000
Nikola Jokic,2018-19,Denver Nuggets,NBA,1450000
Dahntay Jones,2003-04,Memphis Grizzlies,NBA,1063680
Dahntay Jones,2004-05,Memphis Grizzlies,NBA,1143360
Dahntay Jones,2005-06,Memphis Grizzlies,NBA,1223160
Dahntay Jones,2006-07,Memphis Grizzlies,NBA,1886113
Dahntay Jones,2007-08,Sacramento Kings,NBA,753767
Dahntay Jones,2008-09,Denver Nuggets,NBA,926678
Dahntay Jones,2009-10,Indiana Pacers,NBA,2500000
Dahntay Jones,2010-11,Indiana Pacers,NBA,2500000
Dahntay Jones,2011-12,Indiana Pacers,NBA,2700000
Dahntay Jones,2012-13,Atlanta Hawks,NBA,2900000
Dahntay Jones,2014-15,Los Angeles Clippers,NBA,387632
DeQuan Jones,2012-13,Orlando Magic,NBA,473504
James Jones,2003-04,Indiana Pacers,NBA,366931
James Jones,2004-05,Indiana Pacers,NBA,620046
James Jones,2005-06,Phoenix Suns,NBA,2400000
James Jones,2006-07,Phoenix Suns,NBA,2650000
James Jones,2007-08,Portland Trail Blazers,NBA,2900000
James Jones,2008-09,Miami Heat,NBA,4010000
James Jones,2009-10,Miami Heat,NBA,4320000
James Jones,2010-11,Miami Heat,NBA,1069509
James Jones,2011-12,Miami Heat,NBA,1500000
James Jones,2012-13,Miami Heat,NBA,1500000
James Jones,2014-15,Cleveland Cavaliers,NBA,1448490
James Jones,2015-16,Cleveland Cavaliers,NBA,1499000
Kevin Jones,2012-13,Cleveland Cavaliers,NBA,390027
Perry Jones,2012-13,Oklahoma City Thunder,NBA,1035960
Perry Jones,2013-14,Oklahoma City Thunder,NBA,1082520
Perry Jones,2014-15,Oklahoma City Thunder,NBA,1129200
Solomon Jones,2006-07,Atlanta Hawks,NBA,675000
Solomon Jones,2007-08,Atlanta Hawks,NBA,729000
Solomon Jones,2008-09,Atlanta Hawks,NBA,797581
Solomon Jones,2009-10,Indiana Pacers,NBA,1620000
Solomon Jones,2010-11,Indiana Pacers,NBA,1500000
Solomon Jones,2011-12,Los Angeles Clippers,NBA,280234
Solomon Jones,2011-12,New Orleans Hornets,NBA,160119
Terrence Jones,2012-13,Houston Rockets,NBA,1485000
Terrence Jones,2013-14,Houston Rockets,NBA,1551840
Terrence Jones,2014-15,Houston Rockets,NBA,1618680
Terrence Jones,2015-16,Houston Rockets,NBA,2489530
Tyus Jones,2015-16,Minnesota Timberwolves,NBA,1282080
Tyus Jones,2016-17,Minnesota Timberwolves,NBA,1339680
Tyus Jones,2017-18,Minnesota Timberwolves,NBA,1397400
Tyus Jones,2018-19,Minnesota Timberwolves,NBA,2444053
DeAndre Jordan,2008-09,Los Angeles Clippers,NBA,550000
DeAndre Jordan,2009-10,Los Angeles Clippers,NBA,736420
DeAndre Jordan,2010-11,Los Angeles Clippers,NBA,854389
DeAndre Jordan,2011-12,Los Angeles Clippers,NBA,10079404
DeAndre Jordan,2012-13,Los Angeles Clippers,NBA,10532977
DeAndre Jordan,2013-14,Los Angeles Clippers,NBA,10986550
DeAndre Jordan,2014-15,Los Angeles Clippers,NBA,11440124
DeAndre Jordan,2015-16,Los Angeles Clippers,NBA,19500000
DeAndre Jordan,2016-17,Los Angeles Clippers,NBA,21500000
DeAndre Jordan,2017-18,Los Angeles Clippers,NBA,22500000
DeAndre Jordan,2018-19,Los Angeles Clippers,NBA,24000000
Jerome Jordan,2011-12,New York Knicks,NBA,473604
Jerome Jordan,2014-15,Brooklyn Nets,NBA,915243
Cory Joseph,2011-12,San Antonio Spurs,NBA,1028400
Cory Joseph,2012-13,San Antonio Spurs,NBA,1105560
Cory Joseph,2013-14,San Antonio Spurs,NBA,1120920
Cory Joseph,2014-15,San Antonio Spurs,NBA,2023261
Cory Joseph,2015-16,Toronto Raptors,NBA,7000000
Cory Joseph,2016-17,Toronto Raptors,NBA,7330000
Cory Joseph,2017-18,Toronto Raptors,NBA,7660000
Cory Joseph,2018-19,Toronto Raptors,NBA,8000000
Kris Joseph,2012-13,Boston Celtics,NBA,189442
Chris Kaman,2003-04,Los Angeles Clippers,NBA,2394600
Chris Kaman,2004-05,Los Angeles Clippers,NBA,2574240
Chris Kaman,2005-06,Los Angeles Clippers,NBA,2753760
Chris Kaman,2006-07,Los Angeles Clippers,NBA,3491768
Chris Kaman,2007-08,Los Angeles Clippers,NBA,8600000
Chris Kaman,2008-09,Los Angeles Clippers,NBA,9500000
Chris Kaman,2009-10,Los Angeles Clippers,NBA,10400000
Chris Kaman,2010-11,Los Angeles Clippers,NBA,11800000
Chris Kaman,2011-12,New Orleans Hornets,NBA,14030000
Chris Kaman,2012-13,Dallas Mavericks,NBA,8000000
Chris Kaman,2013-14,Los Angeles Lakers,NBA,3183000
Chris Kaman,2014-15,Portland Trail Blazers,NBA,4800000
Chris Kaman,2015-16,Portland Trail Blazers,NBA,5000000
Frank Kaminsky,2015-16,Charlotte Hornets,NBA,2612500
Frank Kaminsky,2016-17,Charlotte Hornets,NBA,2730000
Frank Kaminsky,2017-18,Charlotte Hornets,NBA,2847600
Frank Kaminsky,2018-19,Charlotte Hornets,NBA,3627842
Enes Kanter,2011-12,Utah Jazz,NBA,4133280
Enes Kanter,2012-13,Utah Jazz,NBA,4443360
Enes Kanter,2013-14,Utah Jazz,NBA,4505280
Enes Kanter,2014-15,Oklahoma City Thunder,NBA,5694674
Enes Kanter,2015-16,Oklahoma City Thunder,NBA,16400000
Enes Kanter,2016-17,Oklahoma City Thunder,NBA,17100000
Enes Kanter,2017-18,Oklahoma City Thunder,NBA,17900000
Enes Kanter,2018-19,Oklahoma City Thunder,NBA,18600000
Jason Kapono,2003-04,Cleveland Cavaliers,NBA,366931
Jason Kapono,2004-05,Charlotte Bobcats,NBA,620046
Jason Kapono,2005-06,Miami Heat,NBA,1100000
Jason Kapono,2006-07,Miami Heat,NBA,1188000
Jason Kapono,2007-08,Toronto Raptors,NBA,5356000
Jason Kapono,2008-09,Toronto Raptors,NBA,5784480
Jason Kapono,2009-10,Philadelphia 76ers,NBA,6212960
Jason Kapono,2010-11,Philadelphia 76ers,NBA,6641440
Jason Kapono,2011-12,Los Angeles Lakers,NBA,1223166
Sergey Karasev,2013-14,Cleveland Cavaliers,NBA,1467840
Sergey Karasev,2014-15,Brooklyn Nets,NBA,1533840
Sergey Karasev,2015-16,Brooklyn Nets,NBA,1599840
Sasha Kaun,2015-16,Cleveland Cavaliers,NBA,1300000
Sasha Kaun,2016-17,Cleveland Cavaliers,NBA,1300000
Ryan Kelly,2014-15,Los Angeles Lakers,NBA,1650000
Ryan Kelly,2015-16,Los Angeles Lakers,NBA,1724250
Michael Kidd-Gilchrist,2012-13,Charlotte Bobcats,NBA,4602720
Michael Kidd-Gilchrist,2013-14,Charlotte Bobcats,NBA,4809840
Michael Kidd-Gilchrist,2014-15,Charlotte Hornets,NBA,5016960
Michael Kidd-Gilchrist,2015-16,Charlotte Hornets,NBA,6331404
Michael Kidd-Gilchrist,2016-17,Charlotte Hornets,NBA,13000000
Michael Kidd-Gilchrist,2017-18,Charlotte Hornets,NBA,13000000
Michael Kidd-Gilchrist,2018-19,Charlotte Hornets,NBA,13000000
Michael Kidd-Gilchrist,2019-20,Charlotte Hornets,NBA,13000000
Sean Kilpatrick,2014-15,Golden State Warriors,NBA,35000
Sean Kilpatrick,2014-15,Minnesota Timberwolves,NBA,29843
Sean Kilpatrick,2015-16,Denver Nuggets,NBA,99418
Alex Kirk,2014-15,New York Knicks,NBA,65000
Linas Kleiza,2005-06,Denver Nuggets,NBA,879360
Linas Kleiza,2006-07,Denver Nuggets,NBA,945360
Linas Kleiza,2007-08,Denver Nuggets,NBA,1011360
Linas Kleiza,2008-09,Denver Nuggets,NBA,1824493
Linas Kleiza,2010-11,Toronto Raptors,NBA,4995000
Linas Kleiza,2011-12,Toronto Raptors,NBA,4605000
Linas Kleiza,2012-13,Toronto Raptors,NBA,4600000
Brandon Knight,2011-12,Detroit Pistons,NBA,2563320
Brandon Knight,2012-13,Detroit Pistons,NBA,2755560
Brandon Knight,2013-14,Milwaukee Bucks,NBA,2793960
Brandon Knight,2014-15,Phoenix Suns,NBA,3553917
Brandon Knight,2015-16,Phoenix Suns,NBA,12000000
Brandon Knight,2016-17,Phoenix Suns,NBA,13000000
Brandon Knight,2017-18,Phoenix Suns,NBA,14000000
Brandon Knight,2018-19,Phoenix Suns,NBA,15000000
Brandon Knight,2019-20,Phoenix Suns,NBA,16000000
Kyle Korver,2003-04,Philadelphia 76ers,NBA,366931
Kyle Korver,2004-05,Philadelphia 76ers,NBA,620046
Kyle Korver,2005-06,Philadelphia 76ers,NBA,3630363
Kyle Korver,2006-07,Philadelphia 76ers,NBA,4018182
Kyle Korver,2007-08,Utah Jazz,NBA,4400000
Kyle Korver,2008-09,Utah Jazz,NBA,4956818
Kyle Korver,2009-10,Utah Jazz,NBA,5155115
Kyle Korver,2010-11,Chicago Bulls,NBA,5000000
Kyle Korver,2011-12,Chicago Bulls,NBA,5000000
Kyle Korver,2012-13,Atlanta Hawks,NBA,5000000
Kyle Korver,2013-14,Atlanta Hawks,NBA,6760563
Kyle Korver,2014-15,Atlanta Hawks,NBA,6253521
Kyle Korver,2015-16,Atlanta Hawks,NBA,5746479
Kyle Korver,2016-17,Atlanta Hawks,NBA,5239437
Kosta Koufos,2008-09,Utah Jazz,NBA,1129320
Kosta Koufos,2009-10,Utah Jazz,NBA,1214040
Kosta Koufos,2010-11,Denver Nuggets,NBA,1352640
Kosta Koufos,2011-12,Denver Nuggets,NBA,2203792
Kosta Koufos,2012-13,Denver Nuggets,NBA,3000000
Kosta Koufos,2013-14,Memphis Grizzlies,NBA,3000000
Kosta Koufos,2014-15,Memphis Grizzlies,NBA,3000000
Kosta Koufos,2015-16,Sacramento Kings,NBA,7500000
Kosta Koufos,2016-17,Sacramento Kings,NBA,8000000
Kosta Koufos,2017-18,Sacramento Kings,NBA,8500000
Kosta Koufos,2018-19,Sacramento Kings,NBA,9000000
Viacheslav Kravtsov,2013-14,Milwaukee Bucks,NBA,1500000
Ognjen Kuzmic,2014-15,Golden State Warriors,NBA,816482
Doron Lamb,2012-13,Orlando Magic,NBA,650000
Doron Lamb,2013-14,Orlando Magic,NBA,788872
Jeremy Lamb,2012-13,Oklahoma City Thunder,NBA,2020200
Jeremy Lamb,2013-14,Oklahoma City Thunder,NBA,2111160
Jeremy Lamb,2014-15,Oklahoma City Thunder,NBA,2202000
Jeremy Lamb,2015-16,Charlotte Hornets,NBA,3034356
Jeremy Lamb,2016-17,Charlotte Hornets,NBA,7000000
Jeremy Lamb,2017-18,Charlotte Hornets,NBA,7000000
Jeremy Lamb,2018-19,Charlotte Hornets,NBA,7000000
Carl Landry,2007-08,Houston Rockets,NBA,427163
Carl Landry,2008-09,Houston Rockets,NBA,3000000
Carl Landry,2009-10,Sacramento Kings,NBA,3000000
Carl Landry,2010-11,New Orleans Hornets,NBA,3000000
Carl Landry,2011-12,New Orleans Hornets,NBA,8500000
Carl Landry,2012-13,Golden State Warriors,NBA,4000000
Carl Landry,2013-14,Sacramento Kings,NBA,6500000
Carl Landry,2014-15,Sacramento Kings,NBA,6500000
Carl Landry,2015-16,Philadelphia 76ers,NBA,6500000
Carl Landry,2016-17,Philadelphia 76ers,NBA,6500000
Marcus Landry,2009-10,Boston Celtics,NBA,457588
Shane Larkin,2013-14,Dallas Mavericks,NBA,1536960
Shane Larkin,2014-15,New York Knicks,NBA,1606080
Shane Larkin,2015-16,Brooklyn Nets,NBA,1500000
Shane Larkin,2016-17,Brooklyn Nets,NBA,1500000
Joffrey Lauvergne,2014-15,Denver Nuggets,NBA,1790280
Joffrey Lauvergne,2015-16,Denver Nuggets,NBA,1709720
Joffrey Lauvergne,2016-17,Denver Nuggets,NBA,1709720
Joffrey Lauvergne,2017-18,Denver Nuggets,NBA,2136475
Zach LaVine,2014-15,Minnesota Timberwolves,NBA,2055840
Zach LaVine,2015-16,Minnesota Timberwolves,NBA,2148360
Zach LaVine,2016-17,Minnesota Timberwolves,NBA,2240880
Zach LaVine,2017-18,Minnesota Timberwolves,NBA,3202217
Gani Lawal,2010-11,Phoenix Suns,NBA,473640
Ty Lawson,2009-10,Denver Nuggets,NBA,1438690
Ty Lawson,2010-11,Denver Nuggets,NBA,1546560
Ty Lawson,2011-12,Denver Nuggets,NBA,1654440
Ty Lawson,2012-13,Denver Nuggets,NBA,2544529
Ty Lawson,2013-14,Denver Nuggets,NBA,10786517
Ty Lawson,2014-15,Denver Nuggets,NBA,11595506
Ty Lawson,2015-16,Houston Rockets,NBA,12404495
Ty Lawson,2016-17,Houston Rockets,NBA,13213482
Ricky Ledo,2014-15,Dallas Mavericks,NBA,816482
Ricky Ledo,2014-15,New York Knicks,NBA,96056
Courtney Lee,2008-09,Orlando Magic,NBA,1176240
Courtney Lee,2009-10,New Jersey Nets,NBA,1264440
Courtney Lee,2010-11,Houston Rockets,NBA,1409040
Courtney Lee,2011-12,Houston Rockets,NBA,2225093
Courtney Lee,2012-13,Boston Celtics,NBA,5000000
Courtney Lee,2013-14,Memphis Grizzlies,NBA,5225000
Courtney Lee,2014-15,Memphis Grizzlies,NBA,5450000
Courtney Lee,2015-16,Memphis Grizzlies,NBA,5675000
David Lee,2005-06,New York Knicks,NBA,861360
David Lee,2006-07,New York Knicks,NBA,926040
David Lee,2007-08,New York Knicks,NBA,990600
David Lee,2008-09,New York Knicks,NBA,1788033
David Lee,2009-10,New York Knicks,NBA,7000000
David Lee,2010-11,Golden State Warriors,NBA,10800000
David Lee,2011-12,Golden State Warriors,NBA,11610000
David Lee,2012-13,Golden State Warriors,NBA,12744000
David Lee,2013-14,Golden State Warriors,NBA,13878000
David Lee,2014-15,Golden State Warriors,NBA,15012000
David Lee,2015-16,Boston Celtics,NBA,15493680
Malcolm Lee,2011-12,Minnesota Timberwolves,NBA,500000
Malcolm Lee,2012-13,Minnesota Timberwolves,NBA,762195
Malcolm Lee,2013-14,Phoenix Suns,NBA,884293
Alex Len,2013-14,Phoenix Suns,NBA,3492720
Alex Len,2014-15,Phoenix Suns,NBA,3649920
Alex Len,2015-16,Phoenix Suns,NBA,3807120
Alex Len,2016-17,Phoenix Suns,NBA,4823621
Kawhi Leonard,2011-12,San Antonio Spurs,NBA,1731960
Kawhi Leonard,2012-13,San Antonio Spurs,NBA,1861920
Kawhi Leonard,2013-14,San Antonio Spurs,NBA,1887840
Kawhi Leonard,2014-15,San Antonio Spurs,NBA,2894059
Kawhi Leonard,2015-16,San Antonio Spurs,NBA,16500000
Kawhi Leonard,2016-17,San Antonio Spurs,NBA,17500000
Kawhi Leonard,2017-18,San Antonio Spurs,NBA,19000000
Kawhi Leonard,2018-19,San Antonio Spurs,NBA,20000000
Kawhi Leonard,2019-20,San Antonio Spurs,NBA,21000000
Meyers Leonard,2012-13,Portland Trail Blazers,NBA,2126520
Meyers Leonard,2013-14,Portland Trail Blazers,NBA,2222160
Meyers Leonard,2014-15,Portland Trail Blazers,NBA,2317920
Meyers Leonard,2015-16,Portland Trail Blazers,NBA,3075880
Jon Leuer,2011-12,Milwaukee Bucks,NBA,473604
Jon Leuer,2012-13,Memphis Grizzlies,NBA,762195
Jon Leuer,2014-15,Memphis Grizzlies,NBA,967500
Jon Leuer,2015-16,Phoenix Suns,NBA,1035000
DeAndre Liggins,2011-12,Orlando Magic,NBA,473604
DeAndre Liggins,2012-13,Oklahoma City Thunder,NBA,762195
Damian Lillard,2012-13,Portland Trail Blazers,NBA,3065040
Damian Lillard,2013-14,Portland Trail Blazers,NBA,3202920
Damian Lillard,2014-15,Portland Trail Blazers,NBA,3340920
Damian Lillard,2015-16,Portland Trail Blazers,NBA,4236287
Damian Lillard,2016-17,Portland Trail Blazers,NBA,21000000
Damian Lillard,2017-18,Portland Trail Blazers,NBA,22500000
Damian Lillard,2018-19,Portland Trail Blazers,NBA,24000000
Damian Lillard,2019-20,Portland Trail Blazers,NBA,25500000
Damian Lillard,2020-21,Portland Trail Blazers,NBA,27000000
Jeremy Lin,2010-11,Golden State Warriors,NBA,473604
Jeremy Lin,2011-12,New York Knicks,NBA,762195
Jeremy Lin,2012-13,Houston Rockets,NBA,8374646
Jeremy Lin,2013-14,Houston Rockets,NBA,8374646
Jeremy Lin,2014-15,Los Angeles Lakers,NBA,8374646
Jeremy Lin,2015-16,Charlotte Hornets,NBA,2100000
Jeremy Lin,2016-17,Charlotte Hornets,NBA,2200000
Shaun Livingston,2004-05,Los Angeles Clippers,NBA,3027840
Shaun Livingston,2005-06,Los Angeles Clippers,NBA,3254880
Shaun Livingston,2006-07,Los Angeles Clippers,NBA,3481920
Shaun Livingston,2007-08,Los Angeles Clippers,NBA,4404629
Shaun Livingston,2008-09,Memphis Grizzlies,NBA,370000
Shaun Livingston,2009-10,Oklahoma City Thunder,NBA,296695
Shaun Livingston,2010-11,Charlotte Bobcats,NBA,3500000
Shaun Livingston,2011-12,Milwaukee Bucks,NBA,3500000
Shaun Livingston,2012-13,Houston Rockets,NBA,1000000
Shaun Livingston,2012-13,Cleveland Cavaliers,NBA,768720
Shaun Livingston,2012-13,Washington Wizards,NBA,256240
Shaun Livingston,2013-14,Brooklyn Nets,NBA,1272279
Shaun Livingston,2014-15,Golden State Warriors,NBA,5305000
Shaun Livingston,2015-16,Golden State Warriors,NBA,5543725
Shaun Livingston,2016-17,Golden State Warriors,NBA,5782450
Kevon Looney,2015-16,Golden State Warriors,NBA,1131960
Kevon Looney,2016-17,Golden State Warriors,NBA,1182840
Kevon Looney,2017-18,Golden State Warriors,NBA,1233840
Kevon Looney,2018-19,Golden State Warriors,NBA,2227081
Brook Lopez,2008-09,New Jersey Nets,NBA,2098560
Brook Lopez,2009-10,New Jersey Nets,NBA,2225880
Brook Lopez,2010-11,New Jersey Nets,NBA,2413320
Brook Lopez,2011-12,New Jersey Nets,NBA,3076983
Brook Lopez,2012-13,Brooklyn Nets,NBA,13668750
Brook Lopez,2013-14,Brooklyn Nets,NBA,14693906
Brook Lopez,2014-15,Brooklyn Nets,NBA,15719063
Brook Lopez,2015-16,Brooklyn Nets,NBA,20000000
Brook Lopez,2016-17,Brooklyn Nets,NBA,21000000
Brook Lopez,2017-18,Brooklyn Nets,NBA,22000000
Robin Lopez,2008-09,Phoenix Suns,NBA,1623720
Robin Lopez,2009-10,Phoenix Suns,NBA,1745520
Robin Lopez,2010-11,Phoenix Suns,NBA,1867320
Robin Lopez,2011-12,Phoenix Suns,NBA,2862602
Robin Lopez,2012-13,New Orleans Hornets,NBA,4899293
Robin Lopez,2013-14,Portland Trail Blazers,NBA,5904261
Robin Lopez,2014-15,Portland Trail Blazers,NBA,6124728
Robin Lopez,2015-16,New York Knicks,NBA,13000000
Robin Lopez,2016-17,New York Knicks,NBA,13500000
Robin Lopez,2017-18,New York Knicks,NBA,14000000
Robin Lopez,2018-19,New York Knicks,NBA,14500000
Kevin Love,2008-09,Minnesota Timberwolves,NBA,3163680
Kevin Love,2009-10,Minnesota Timberwolves,NBA,3401040
Kevin Love,2010-11,Minnesota Timberwolves,NBA,3638280
Kevin Love,2011-12,Minnesota Timberwolves,NBA,4609701
Kevin Love,2012-13,Minnesota Timberwolves,NBA,13668750
Kevin Love,2013-14,Minnesota Timberwolves,NBA,14693906
Kevin Love,2014-15,Cleveland Cavaliers,NBA,15719062
Kevin Love,2015-16,Cleveland Cavaliers,NBA,19500000
Kevin Love,2016-17,Cleveland Cavaliers,NBA,21500000
Kevin Love,2017-18,Cleveland Cavaliers,NBA,22500000
Kevin Love,2018-19,Cleveland Cavaliers,NBA,24000000
Kevin Love,2019-20,Cleveland Cavaliers,NBA,25500000
Kyle Lowry,2006-07,Memphis Grizzlies,NBA,1011720
Kyle Lowry,2007-08,Memphis Grizzlies,NBA,1087680
Kyle Lowry,2008-09,Houston Rockets,NBA,1163520
Kyle Lowry,2009-10,Houston Rockets,NBA,2034997
Kyle Lowry,2010-11,Houston Rockets,NBA,5750000
Kyle Lowry,2011-12,Houston Rockets,NBA,5750000
Kyle Lowry,2012-13,Toronto Raptors,NBA,5750000
Kyle Lowry,2013-14,Toronto Raptors,NBA,6210000
Kyle Lowry,2014-15,Toronto Raptors,NBA,12000000
Kyle Lowry,2015-16,Toronto Raptors,NBA,12000000
Kyle Lowry,2016-17,Toronto Raptors,NBA,12000000
Kyle Lowry,2017-18,Toronto Raptors,NBA,12000000
John Lucas III,2005-06,Houston Rockets,NBA,34041
John Lucas III,2006-07,Houston Rockets,NBA,700000
John Lucas III,2008-09,Oklahoma City Thunder,NBA,32842
John Lucas III,2010-11,Chicago Bulls,NBA,208264
John Lucas III,2011-12,Chicago Bulls,NBA,915852
John Lucas III,2012-13,Toronto Raptors,NBA,1500000
John Lucas III,2013-14,Utah Jazz,NBA,1600000
John Lucas III,2014-15,Detroit Pistons,NBA,123827
Trey Lyles,2015-16,Utah Jazz,NBA,2239800
Trey Lyles,2016-17,Utah Jazz,NBA,2340600
Trey Lyles,2017-18,Utah Jazz,NBA,2441400
Trey Lyles,2018-19,Utah Jazz,NBA,3364249
Scott Machado,2012-13,Houston Rockets,NBA,192228
Shelvin Mack,2011-12,Washington Wizards,NBA,473604
Shelvin Mack,2012-13,Philadelphia 76ers,NBA,89670
Shelvin Mack,2012-13,Washington Wizards,NBA,67253
Shelvin Mack,2013-14,Atlanta Hawks,NBA,884293
Shelvin Mack,2014-15,Atlanta Hawks,NBA,2433333
Shelvin Mack,2015-16,Atlanta Hawks,NBA,2433333
Shelvin Mack,2016-17,Atlanta Hawks,NBA,2433334
Vernon Macklin,2011-12,Detroit Pistons,NBA,473604
Ian Mahinmi,2007-08,San Antonio Spurs,NBA,938760
Ian Mahinmi,2008-09,San Antonio Spurs,NBA,1009200
Ian Mahinmi,2009-10,San Antonio Spurs,NBA,1079640
Ian Mahinmi,2010-11,Dallas Mavericks,NBA,762196
Ian Mahinmi,2012-13,Indiana Pacers,NBA,4000000
Ian Mahinmi,2013-14,Indiana Pacers,NBA,4000000
Ian Mahinmi,2014-15,Indiana Pacers,NBA,4000000
Ian Mahinmi,2015-16,Indiana Pacers,NBA,4000000
Devyn Marble,2014-15,Orlando Magic,NBA,884879
Devyn Marble,2015-16,Orlando Magic,NBA,845059
Devyn Marble,2016-17,Orlando Magic,NBA,980431
Boban Marjanovic,2015-16,San Antonio Spurs,NBA,1200000
Kendall Marshall,2012-13,Phoenix Suns,NBA,1919160
Kendall Marshall,2013-14,Phoenix Suns,NBA,2005560
Kendall Marshall,2014-15,Phoenix Suns,NBA,915243
Kendall Marshall,2015-16,Philadelphia 76ers,NBA,2144722
Kendall Marshall,2016-17,Philadelphia 76ers,NBA,2048257
Kendall Marshall,2017-18,Philadelphia 76ers,NBA,1951743
Kendall Marshall,2018-19,Philadelphia 76ers,NBA,1855228
Cartier Martin,2008-09,Charlotte Bobcats,NBA,200252
Cartier Martin,2009-10,Golden State Warriors,NBA,86638
Cartier Martin,2010-11,Washington Wizards,NBA,854389
Cartier Martin,2012-13,Washington Wizards,NBA,915852
Cartier Martin,2014-15,Detroit Pistons,NBA,1145685
Cartier Martin,2015-16,Detroit Pistons,NBA,1270964
Jarell Martin,2015-16,Memphis Grizzlies,NBA,1230840
Jarell Martin,2016-17,Memphis Grizzlies,NBA,1286160
Jarell Martin,2017-18,Memphis Grizzlies,NBA,1341600
Jarell Martin,2018-19,Memphis Grizzlies,NBA,2516222
